"Provplats ID (VISS)","Provplats ID (Stationsregistret)","Mätvariabel","Trend","p-värde","Period"
"SE617797-135339",,"Konduktivitet","neutral",0.5824,"12"
"SE617797-135339",,"Oorganiskt kväve","neutral",0.837,"12"
"SE617797-135339",,"Lättillgänglig fosfor","minskande",0.006,"12"
"SE617797-135339",,"Sulfat","neutral",0.6312,"12"
"SE617797-135339",,"Kisel","neutral",0.4507,"12"
"SE617797-135339",,"Totalt organiskt kol","neutral",0.5371,"12"
"SE617797-135339",,"Totalkväve","neutral",0.5371,"12"
"SE617797-135339",,"Totalfosfor","neutral",0.1499,"12"
"SE617797-135339",,"pH","ökande",0.0236,"12"
"SE758677-161050",,"Brunhet","neutral",0.4412,"12"
"SE758677-161050",,"Alkalinitet","ökande",0.009,"12"
"SE758677-161050",,"Konduktivitet","ökande",0.0335,"12"
"SE758677-161050",,"Oorganiskt kväve","ökande",0.0025,"12"
"SE758677-161050",,"Lättillgänglig fosfor","neutral",0.0755,"12"
"SE758677-161050",,"Sulfat","neutral",0.1148,"12"
"SE758677-161050",,"Kisel","ökande",0.023,"12"
"SE758677-161050",,"Totalt organiskt kol","neutral",0.1454,"12"
"SE758677-161050",,"Totalkväve","neutral",0.4507,"12"
"SE758677-161050",,"Totalfosfor","minskande",0.0278,"12"
"SE758677-161050",,"pH","neutral",0.9453,"12"
"SE638665-129243",,"Brunhet","neutral",0.2437,"12"
"SE638665-129243",,"Alkalinitet","neutral",0.1692,"12"
"SE638665-129243",,"Konduktivitet","neutral",0.7317,"12"
"SE638665-129243",,"Oorganiskt kväve","neutral",0.3727,"12"
"SE638665-129243",,"Lättillgänglig fosfor","minskande",0.017,"12"
"SE638665-129243",,"Sulfat","neutral",1,"12"
"SE638665-129243",,"Kisel","neutral",0.7317,"12"
"SE638665-129243",,"Totalt organiskt kol","neutral",0.2437,"12"
"SE638665-129243",,"Totalkväve","neutral",0.0641,"12"
"SE638665-129243",,"Totalfosfor","neutral",0.1926,"12"
"SE638665-129243",,"pH","neutral",0.1148,"12"
"SE655380-155738",,"Brunhet","neutral",0.4095,"12"
"SE655380-155738",,"Alkalinitet","neutral",0.4507,"12"
"SE655380-155738",,"Konduktivitet","ökande",0.0075,"12"
"SE655380-155738",,"Oorganiskt kväve","neutral",0.1499,"12"
"SE655380-155738",,"Lättillgänglig fosfor","neutral",0.5326,"12"
"SE655380-155738",,"Sulfat","ökande",0.0013,"12"
"SE655380-155738",,"Kisel","neutral",0.3037,"12"
"SE655380-155738",,"Totalt organiskt kol","neutral",0.68,"12"
"SE655380-155738",,"Totalkväve","neutral",0.1148,"12"
"SE655380-155738",,"Totalfosfor","neutral",0.7317,"12"
"SE655380-155738",,"pH","neutral",0.7317,"12"
"SE660804-142742",,"Brunhet","neutral",0.3037,"12"
"SE660804-142742",,"Alkalinitet","neutral",0.2437,"12"
"SE660804-142742",,"Konduktivitet","neutral",0.6312,"12"
"SE660804-142742",,"Oorganiskt kväve","neutral",0.837,"12"
"SE660804-142742",,"Lättillgänglig fosfor","minskande",0.0065,"12"
"SE660804-142742",,"Sulfat","neutral",0.837,"12"
"SE660804-142742",,"Kisel","neutral",0.0641,"12"
"SE660804-142742",,"Totalt organiskt kol","neutral",0.1692,"12"
"SE660804-142742",,"Totalkväve","neutral",0.4507,"12"
"SE660804-142742",,"Totalfosfor","neutral",0.4485,"12"
"SE660804-142742",,"pH","neutral",0.837,"12"
"SE736804-160569",,"Brunhet","neutral",0.113,"12"
"SE736804-160569",,"Alkalinitet","neutral",0.2437,"12"
"SE736804-160569",,"Konduktivitet","neutral",0.6312,"12"
"SE736804-160569",,"Oorganiskt kväve","neutral",0.4485,"12"
"SE736804-160569",,"Lättillgänglig fosfor","minskande",0.0026,"12"
"SE736804-160569",,"Sulfat","minskande",5e-4,"12"
"SE736804-160569",,"Kisel","neutral",0.1148,"12"
"SE736804-160569",,"Totalt organiskt kol","neutral",0.2714,"12"
"SE736804-160569",,"Totalkväve","neutral",0.0865,"12"
"SE736804-160569",,"Totalfosfor","minskande",0.0128,"12"
"SE736804-160569",,"pH","neutral",0.3037,"12"
"SE673534-153381",,"Brunhet","neutral",0.5824,"12"
"SE673534-153381",,"Alkalinitet","neutral",1,"12"
"SE673534-153381",,"Konduktivitet","neutral",0.9453,"12"
"SE673534-153381",,"Oorganiskt kväve","neutral",0.1499,"12"
"SE673534-153381",,"Lättillgänglig fosfor","minskande",2e-4,"12"
"SE673534-153381",,"Sulfat","neutral",0.4507,"12"
"SE673534-153381",,"Kisel","neutral",0.0641,"12"
"SE673534-153381",,"Totalt organiskt kol","neutral",0.7317,"12"
"SE673534-153381",,"Totalkväve","neutral",0.3359,"12"
"SE673534-153381",,"Totalfosfor","minskande",0.0467,"12"
"SE673534-153381",,"Temperatur - vår","neutral",1,"12"
"SE673534-153381",,"pH","neutral",0.4507,"12"
"SE652877-132735",,"Brunhet","minskande",0.0293,"12"
"SE652877-132735",,"Alkalinitet","ökande",0.0063,"12"
"SE652877-132735",,"Konduktivitet","neutral",0.2758,"12"
"SE652877-132735",,"Oorganiskt kväve","minskande",3e-4,"12"
"SE652877-132735",,"Lättillgänglig fosfor","neutral",0.3473,"12"
"SE652877-132735",,"Sulfat","neutral",0.0509,"12"
"SE652877-132735",,"Kisel","neutral",0.0617,"12"
"SE652877-132735",,"Totalt organiskt kol","minskande",0.0188,"12"
"SE652877-132735",,"Totalkväve","minskande",0.0039,"12"
"SE652877-132735",,"Totalfosfor","neutral",0.7555,"12"
"SE652877-132735",,"Temperatur - vår","neutral",0.4743,"12"
"SE652877-132735",,"pH","neutral",0.6404,"12"
"SE665654-149206",,"Brunhet","neutral",0.1926,"12"
"SE665654-149206",,"Alkalinitet","neutral",0.3727,"12"
"SE665654-149206",,"Konduktivitet","neutral",0.3037,"12"
"SE665654-149206",,"Oorganiskt kväve","neutral",0.5352,"12"
"SE665654-149206",,"Lättillgänglig fosfor","minskande",0.0457,"12"
"SE665654-149206",,"Sulfat","neutral",0.1499,"12"
"SE665654-149206",,"Kisel","neutral",0.4507,"12"
"SE665654-149206",,"Totalt organiskt kol","neutral",0.216,"12"
"SE665654-149206",,"Totalkväve","neutral",0.9453,"12"
"SE665654-149206",,"Totalfosfor","neutral",1,"12"
"SE665654-149206",,"pH","neutral",0.5371,"12"
"SE656206-159170",,"Brunhet","neutral",0.099,"12"
"SE656206-159170",,"Alkalinitet","ökande",0.0112,"12"
"SE656206-159170",,"Konduktivitet","neutral",0.3727,"12"
"SE656206-159170",,"Oorganiskt kväve","neutral",0.1926,"12"
"SE656206-159170",,"Lättillgänglig fosfor","minskande",0.0457,"12"
"SE656206-159170",,"Sulfat","neutral",0.2437,"12"
"SE656206-159170",,"Kisel","neutral",0.1499,"12"
"SE656206-159170",,"Totalt organiskt kol","neutral",0.1499,"12"
"SE656206-159170",,"Totalkväve","neutral",0.1148,"12"
"SE656206-159170",,"Totalfosfor","neutral",0.3037,"12"
"SE656206-159170",,"pH","neutral",0.0865,"12"
"SE741340-153576",,"Brunhet","neutral",0.216,"12"
"SE741340-153576",,"Alkalinitet","neutral",0.8907,"12"
"SE741340-153576",,"Konduktivitet","neutral",0.3037,"12"
"SE741340-153576",,"Oorganiskt kväve","neutral",0.4507,"12"
"SE741340-153576",,"Lättillgänglig fosfor","minskande",0.0446,"12"
"SE741340-153576",,"Sulfat","neutral",0.0641,"12"
"SE741340-153576",,"Kisel","neutral",0.4485,"12"
"SE741340-153576",,"Totalt organiskt kol","neutral",0.216,"12"
"SE741340-153576",,"Totalkväve","minskande",0.0194,"12"
"SE741340-153576",,"Totalfosfor","neutral",0.0641,"12"
"SE741340-153576",,"pH","neutral",0.837,"12"
"SE730091-165102",,"Brunhet","neutral",0.3727,"12"
"SE730091-165102",,"Alkalinitet","ökande",8e-4,"12"
"SE730091-165102",,"Konduktivitet","neutral",0.2437,"12"
"SE730091-165102",,"Oorganiskt kväve","neutral",0.9453,"12"
"SE730091-165102",,"Lättillgänglig fosfor","minskande",4e-4,"12"
"SE730091-165102",,"Sulfat","minskande",0.023,"12"
"SE730091-165102",,"Kisel","neutral",0.1479,"12"
"SE730091-165102",,"Totalt organiskt kol","minskande",0.0278,"12"
"SE730091-165102",,"Totalkväve","minskande",0.0278,"12"
"SE730091-165102",,"Totalfosfor","minskande",0.0335,"12"
"SE730091-165102",,"pH","neutral",0.6312,"12"
"SE742829-183168",,"Brunhet","neutral",0.1305,"12"
"SE742829-183168",,"Alkalinitet","neutral",0.4507,"12"
"SE742829-183168",,"Konduktivitet","neutral",0.2437,"12"
"SE742829-183168",,"Oorganiskt kväve","neutral",0.0641,"12"
"SE742829-183168",,"Lättillgänglig fosfor","neutral",0.4485,"12"
"SE742829-183168",,"Sulfat","neutral",0.099,"12"
"SE742829-183168",,"Kisel","ökande",0.0075,"12"
"SE742829-183168",,"Totalt organiskt kol","neutral",0.4919,"12"
"SE742829-183168",,"Totalkväve","ökande",0.0335,"12"
"SE742829-183168",,"Totalfosfor","ökande",0.0049,"12"
"SE742829-183168",,"pH","neutral",0.9453,"12"
"SE659072-159203",,"Brunhet","neutral",0.0868,"12"
"SE659072-159203",,"Alkalinitet","neutral",0.1611,"12"
"SE659072-159203",,"Oorganiskt kväve","neutral",0.7555,"12"
"SE659072-159203",,"Lättillgänglig fosfor","neutral",0.7555,"12"
"SE659072-159203",,"Kisel","neutral",0.4335,"12"
"SE659072-159203",,"Totalt organiskt kol","minskande",0.043,"12"
"SE659072-159203",,"Totalkväve","neutral",1,"12"
"SE659072-159203",,"Totalfosfor","neutral",0.7555,"12"
"SE659072-159203",,"pH","neutral",0.3502,"12"
"SE629570-135470",,"Brunhet","neutral",0.4507,"12"
"SE629570-135470",,"Alkalinitet","neutral",0.9453,"12"
"SE629570-135470",,"Konduktivitet","neutral",0.6312,"12"
"SE629570-135470",,"Oorganiskt kväve","neutral",0.1148,"12"
"SE629570-135470",,"Lättillgänglig fosfor","neutral",0.1305,"12"
"SE629570-135470",,"Sulfat","neutral",0.0865,"12"
"SE629570-135470",,"Kisel","neutral",0.1148,"12"
"SE629570-135470",,"Totalt organiskt kol","neutral",0.0641,"12"
"SE629570-135470",,"Totalkväve","minskande",0.0335,"12"
"SE629570-135470",,"Totalfosfor","minskande",0.0164,"12"
"SE629570-135470",,"Temperatur - vår","neutral",0.4655,"12"
"SE629570-135470",,"pH","neutral",0.7317,"12"
"SE708619-162132",,"Brunhet","neutral",0.3727,"12"
"SE708619-162132",,"Alkalinitet","neutral",0.7317,"12"
"SE708619-162132",,"Konduktivitet","neutral",0.3727,"12"
"SE708619-162132",,"Oorganiskt kväve","neutral",0.4507,"12"
"SE708619-162132",,"Lättillgänglig fosfor","minskande",9e-4,"12"
"SE708619-162132",,"Sulfat","neutral",0.9453,"12"
"SE708619-162132",,"Kisel","neutral",0.0865,"12"
"SE708619-162132",,"Totalt organiskt kol","neutral",0.6312,"12"
"SE708619-162132",,"Totalkväve","neutral",0.3727,"12"
"SE708619-162132",,"Totalfosfor","minskande",0.0335,"12"
"SE708619-162132",,"Temperatur - vår","neutral",1,"12"
"SE708619-162132",,"pH","neutral",0.837,"12"
"SE652902-125783",,"Brunhet","neutral",0.837,"12"
"SE652902-125783",,"Alkalinitet","neutral",0.5371,"12"
"SE652902-125783",,"Konduktivitet","neutral",0.1148,"12"
"SE652902-125783",,"Oorganiskt kväve","neutral",0.1499,"12"
"SE652902-125783",,"Lättillgänglig fosfor","minskande",0.0026,"12"
"SE652902-125783",,"Sulfat","ökande",0.0335,"12"
"SE652902-125783",,"Kisel","neutral",0.3727,"12"
"SE652902-125783",,"Totalt organiskt kol","neutral",0.5371,"12"
"SE652902-125783",,"Totalkväve","neutral",0.7317,"12"
"SE652902-125783",,"Totalfosfor","neutral",0.6312,"12"
"SE652902-125783",,"Temperatur - vår","neutral",0.3037,"12"
"SE652902-125783",,"pH","neutral",0.4507,"12"
"SE652177-159038",,"Brunhet","minskande",0.0112,"12"
"SE652177-159038",,"Alkalinitet","minskande",0.0236,"12"
"SE652177-159038",,"Konduktivitet","ökande",0.0112,"12"
"SE652177-159038",,"Oorganiskt kväve","neutral",0.4507,"12"
"SE652177-159038",,"Lättillgänglig fosfor","minskande",0.0112,"12"
"SE652177-159038",,"Sulfat","ökande",0.0032,"12"
"SE652177-159038",,"Kisel","neutral",0.3037,"12"
"SE652177-159038",,"Totalt organiskt kol","neutral",0.1148,"12"
"SE652177-159038",,"Totalkväve","neutral",0.837,"12"
"SE652177-159038",,"Totalfosfor","minskande",0.0164,"12"
"SE652177-159038",,"pH","neutral",0.3037,"12"
"SE657562-159772",,"Brunhet","neutral",0.1195,"12"
"SE657562-159772",,"Alkalinitet","neutral",0.2129,"12"
"SE657562-159772",,"Oorganiskt kväve","neutral",0.3502,"12"
"SE657562-159772",,"Lättillgänglig fosfor","neutral",0.4363,"12"
"SE657562-159772",,"Kisel","neutral",0.1195,"12"
"SE657562-159772",,"Totalt organiskt kol","neutral",0.0868,"12"
"SE657562-159772",,"Totalkväve","neutral",0.6404,"12"
"SE657562-159772",,"Totalfosfor","neutral",0.7555,"12"
"SE657562-159772",,"pH","neutral",0.5334,"12"
"SE686849-145214",,"Brunhet","minskande",0.0335,"12"
"SE686849-145214",,"Alkalinitet","ökande",0.0049,"12"
"SE686849-145214",,"Konduktivitet","ökande",0.0335,"12"
"SE686849-145214",,"Oorganiskt kväve","neutral",0.4507,"12"
"SE686849-145214",,"Lättillgänglig fosfor","minskande",2e-4,"12"
"SE686849-145214",,"Sulfat","neutral",0.2714,"12"
"SE686849-145214",,"Kisel","neutral",0.3359,"12"
"SE686849-145214",,"Totalt organiskt kol","neutral",0.2437,"12"
"SE686849-145214",,"Totalkväve","neutral",0.1926,"12"
"SE686849-145214",,"Totalfosfor","neutral",0.4095,"12"
"SE686849-145214",,"pH","ökande",0.0236,"12"
"SE709218-169710",,"Brunhet","neutral",0.3727,"12"
"SE709218-169710",,"Alkalinitet","neutral",0.1499,"12"
"SE709218-169710",,"Konduktivitet","neutral",0.7317,"12"
"SE709218-169710",,"Oorganiskt kväve","neutral",0.1926,"12"
"SE709218-169710",,"Lättillgänglig fosfor","minskande",0.0129,"12"
"SE709218-169710",,"Sulfat","neutral",0.6312,"12"
"SE709218-169710",,"Kisel","neutral",0.3359,"12"
"SE709218-169710",,"Totalt organiskt kol","neutral",0.0865,"12"
"SE709218-169710",,"Totalkväve","neutral",0.1148,"12"
"SE709218-169710",,"Totalfosfor","neutral",0.837,"12"
"SE709218-169710",,"Temperatur - vår","neutral",0.2515,"12"
"SE709218-169710",,"pH","neutral",0.4507,"12"
"SE665175-157559",,"Brunhet","neutral",0.837,"12"
"SE665175-157559",,"Alkalinitet","neutral",0.3727,"12"
"SE665175-157559",,"Konduktivitet","ökande",0.0164,"12"
"SE665175-157559",,"Oorganiskt kväve","neutral",0.1148,"12"
"SE665175-157559",,"Lättillgänglig fosfor","minskande",0.001,"12"
"SE665175-157559",,"Sulfat","neutral",0.1499,"12"
"SE665175-157559",,"Kisel","neutral",0.8907,"12"
"SE665175-157559",,"Totalt organiskt kol","neutral",0.4507,"12"
"SE665175-157559",,"Totalkväve","neutral",0.7317,"12"
"SE665175-157559",,"Totalfosfor","neutral",0.1926,"12"
"SE665175-157559",,"pH","neutral",0.3727,"12"
"SE660542-161322",,"Brunhet","neutral",0.6404,"12"
"SE660542-161322",,"Alkalinitet","neutral",0.9378,"12"
"SE660542-161322",,"Oorganiskt kväve","neutral",0.5334,"12"
"SE660542-161322",,"Lättillgänglig fosfor","neutral",0.3502,"12"
"SE660542-161322",,"Kisel","neutral",0.8763,"12"
"SE660542-161322",,"Totalt organiskt kol","neutral",0.7555,"12"
"SE660542-161322",,"Totalkväve","neutral",0.6404,"12"
"SE660542-161322",,"Totalfosfor","neutral",0.2758,"12"
"SE660542-161322",,"pH","neutral",0.3502,"12"
"SE651573-152481",,"Brunhet","neutral",0.3727,"12"
"SE651573-152481",,"Alkalinitet","neutral",0.0641,"12"
"SE651573-152481",,"Konduktivitet","neutral",0.1148,"12"
"SE651573-152481",,"Oorganiskt kväve","neutral",0.4507,"12"
"SE651573-152481",,"Lättillgänglig fosfor","minskande",0.0021,"12"
"SE651573-152481",,"Sulfat","neutral",0.9453,"12"
"SE651573-152481",,"Kisel","neutral",0.0641,"12"
"SE651573-152481",,"Totalt organiskt kol","neutral",0.7317,"12"
"SE651573-152481",,"Totalkväve","neutral",0.7317,"12"
"SE651573-152481",,"Totalfosfor","neutral",1,"12"
"SE651573-152481",,"Temperatur - vår","neutral",0.837,"12"
"SE651573-152481",,"pH","neutral",0.1148,"12"
"SE640609-148673",,"Brunhet","neutral",0.3359,"12"
"SE640609-148673",,"Alkalinitet","neutral",0.3359,"12"
"SE640609-148673",,"Konduktivitet","ökande",0.002,"12"
"SE640609-148673",,"Oorganiskt kväve","neutral",0.2437,"12"
"SE640609-148673",,"Lättillgänglig fosfor","neutral",0.0835,"12"
"SE640609-148673",,"Sulfat","neutral",0.1148,"12"
"SE640609-148673",,"Kisel","neutral",0.1499,"12"
"SE640609-148673",,"Totalt organiskt kol","neutral",0.5371,"12"
"SE640609-148673",,"Totalkväve","neutral",0.3727,"12"
"SE640609-148673",,"Totalfosfor","neutral",1,"12"
"SE640609-148673",,"pH","neutral",0.4507,"12"
"SE633344-130068",,"Brunhet","neutral",0.6312,"12"
"SE633344-130068",,"Alkalinitet","neutral",0.3037,"12"
"SE633344-130068",,"Konduktivitet","ökande",0.0164,"12"
"SE633344-130068",,"Oorganiskt kväve","neutral",0.3037,"12"
"SE633344-130068",,"Lättillgänglig fosfor","neutral",0.0599,"12"
"SE633344-130068",,"Sulfat","neutral",0.3359,"12"
"SE633344-130068",,"Kisel","neutral",0.6312,"12"
"SE633344-130068",,"Totalt organiskt kol","neutral",0.4507,"12"
"SE633344-130068",,"Totalkväve","neutral",0.6312,"12"
"SE633344-130068",,"Totalfosfor","neutral",0.1499,"12"
"SE633344-130068",,"pH","neutral",0.7317,"12"
"SE672467-148031",,"Brunhet","neutral",0.1692,"12"
"SE672467-148031",,"Alkalinitet","neutral",1,"12"
"SE672467-148031",,"Konduktivitet","neutral",0.7317,"12"
"SE672467-148031",,"Oorganiskt kväve","neutral",0.837,"12"
"SE672467-148031",,"Lättillgänglig fosfor","minskande",0.0013,"12"
"SE672467-148031",,"Sulfat","neutral",1,"12"
"SE672467-148031",,"Kisel","neutral",0.1305,"12"
"SE672467-148031",,"Totalt organiskt kol","neutral",0.1305,"12"
"SE672467-148031",,"Totalkväve","neutral",0.7317,"12"
"SE672467-148031",,"Totalfosfor","neutral",1,"12"
"SE672467-148031",,"pH","neutral",0.1926,"12"
"SE644463-139986",,"Brunhet","neutral",0.1499,"12"
"SE644463-139986",,"Alkalinitet","neutral",0.9453,"12"
"SE644463-139986",,"Konduktivitet","neutral",0.1926,"12"
"SE644463-139986",,"Oorganiskt kväve","neutral",0.4507,"12"
"SE644463-139986",,"Lättillgänglig fosfor","minskande",9e-4,"12"
"SE644463-139986",,"Sulfat","minskande",0.0037,"12"
"SE644463-139986",,"Kisel","neutral",0.68,"12"
"SE644463-139986",,"Totalt organiskt kol","neutral",0.6312,"12"
"SE644463-139986",,"Totalkväve","neutral",0.5371,"12"
"SE644463-139986",,"Totalfosfor","neutral",0.085,"12"
"SE644463-139986",,"Temperatur - vår","neutral",0.4624,"12"
"SE644463-139986",,"pH","neutral",0.3037,"12"
"SE683673-154083",,"Brunhet","neutral",0.4507,"12"
"SE683673-154083",,"Alkalinitet","neutral",0.7317,"12"
"SE683673-154083",,"Konduktivitet","neutral",0.9453,"12"
"SE683673-154083",,"Oorganiskt kväve","minskande",0.0164,"12"
"SE683673-154083",,"Lättillgänglig fosfor","minskande",4e-4,"12"
"SE683673-154083",,"Sulfat","minskande",0.0335,"12"
"SE683673-154083",,"Kisel","neutral",0.3727,"12"
"SE683673-154083",,"Totalt organiskt kol","neutral",0.0865,"12"
"SE683673-154083",,"Totalkväve","neutral",0.1148,"12"
"SE683673-154083",,"Totalfosfor","neutral",1,"12"
"SE683673-154083",,"Temperatur - vår","neutral",0.099,"12"
"SE683673-154083",,"pH","neutral",0.2437,"12"
"SE716717-158596",,"Brunhet","neutral",0.1926,"12"
"SE716717-158596",,"Alkalinitet","ökande",0.0236,"12"
"SE716717-158596",,"Konduktivitet","neutral",0.0865,"12"
"SE716717-158596",,"Oorganiskt kväve","neutral",0.68,"12"
"SE716717-158596",,"Lättillgänglig fosfor","minskande",0.0026,"12"
"SE716717-158596",,"Sulfat","neutral",0.1499,"12"
"SE716717-158596",,"Kisel","ökande",2e-4,"12"
"SE716717-158596",,"Totalt organiskt kol","neutral",0.0543,"12"
"SE716717-158596",,"Totalkväve","neutral",0.0739,"12"
"SE716717-158596",,"Totalfosfor","neutral",0.7305,"12"
"SE716717-158596",,"pH","neutral",0.1148,"12"
"SE695220-143383",,"Brunhet","neutral",0.1926,"12"
"SE695220-143383",,"Alkalinitet","neutral",0.837,"12"
"SE695220-143383",,"Konduktivitet","neutral",0.3037,"12"
"SE695220-143383",,"Oorganiskt kväve","neutral",0.5371,"12"
"SE695220-143383",,"Lättillgänglig fosfor","minskande",2e-4,"12"
"SE695220-143383",,"Sulfat","ökande",8e-4,"12"
"SE695220-143383",,"Kisel","neutral",0.1499,"12"
"SE695220-143383",,"Totalt organiskt kol","neutral",1,"12"
"SE695220-143383",,"Totalkväve","neutral",0.5371,"12"
"SE695220-143383",,"Totalfosfor","neutral",0.9453,"12"
"SE695220-143383",,"pH","neutral",0.9453,"12"
"SE706083-132287",,"Brunhet","neutral",0.9453,"12"
"SE706083-132287",,"Alkalinitet","neutral",0.9453,"12"
"SE706083-132287",,"Konduktivitet","neutral",0.9453,"12"
"SE706083-132287",,"Oorganiskt kväve","neutral",0.4507,"12"
"SE706083-132287",,"Lättillgänglig fosfor","neutral",0.0734,"12"
"SE706083-132287",,"Sulfat","neutral",0.6312,"12"
"SE706083-132287",,"Kisel","neutral",0.216,"12"
"SE706083-132287",,"Totalt organiskt kol","neutral",0.1926,"12"
"SE706083-132287",,"Totalkväve","neutral",0.0865,"12"
"SE706083-132287",,"Totalfosfor","neutral",0.0739,"12"
"SE706083-132287",,"pH","neutral",0.7317,"12"
"SE731799-151196",,"Brunhet","neutral",0.1926,"12"
"SE731799-151196",,"Alkalinitet","neutral",0.6312,"12"
"SE731799-151196",,"Konduktivitet","neutral",1,"12"
"SE731799-151196",,"Oorganiskt kväve","neutral",0.7317,"12"
"SE731799-151196",,"Lättillgänglig fosfor","neutral",0.0629,"12"
"SE731799-151196",,"Sulfat","neutral",0.9453,"12"
"SE731799-151196",,"Kisel","neutral",0.9453,"12"
"SE731799-151196",,"Totalt organiskt kol","neutral",0.6312,"12"
"SE731799-151196",,"Totalkväve","neutral",0.3727,"12"
"SE731799-151196",,"Totalfosfor","neutral",0.216,"12"
"SE731799-151196",,"pH","neutral",0.9453,"12"
"SE655587-158869",,"Brunhet","neutral",0.2437,"12"
"SE655587-158869",,"Alkalinitet","neutral",0.0865,"12"
"SE655587-158869",,"Konduktivitet","neutral",0.1148,"12"
"SE655587-158869",,"Oorganiskt kväve","neutral",0.4507,"12"
"SE655587-158869",,"Lättillgänglig fosfor","neutral",0.0626,"12"
"SE655587-158869",,"Sulfat","neutral",1,"12"
"SE655587-158869",,"Kisel","minskande",0.0236,"12"
